ticket_id,created_date,resolved_date,category,subcategory,application_name,priority,status,assigned_team,assigned_engineer,reported_by,root_cause,sla_target_hours,first_response_minutes,resolution_time_hours,sla_breached,reopened_count,change_related,csat_score,resolution_notes
INC101958,2026-08-08 11:52,2026-08-08 17:59,Integration/API,Payload Mismatch,Core Banking App,P3 - Medium,Resolved,App Dev Team,T. Divya,Batch Job Monitor,Configuration Error,24,41,6.13,False,0,False,5,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101985,2026-08-08 14:41,2026-08-09 00:56,Hardware,Peripheral Not Detected,Order Management System,P2 - High,Resolved,L1 Support,V. Prasad,Support Team (Proactive),Unknown,8,25,10.26,True,0,False,2,Replaced/reset device; confirmed functioning with end user.
INC101241,2026-08-08 15:51,2026-08-08 17:37,Integration/API,Third-Party Timeout,Billing Engine,P2 - High,Resolved,App Dev Team,K. Suresh,Support Team (Proactive),Third-Party Outage,8,17,1.77,False,0,False,3,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101415,2026-08-08 19:26,2026-08-09 03:16,Performance,API Latency,Payment Gateway,P3 - Medium,Resolved,DBA Team,N. Fathima,End User,Capacity/Performance,24,47,7.84,False,0,False,3,Tuned query/index or scaled resources; response time back within threshold.
INC102056,2026-08-08 21:59,2026-08-09 10:18,Batch Job Failure,Job Failed - Data Error,Payment Gateway,P4 - Low,Resolved,L3 Engineering,T. Divya,Customer,Data Issue,72,332,12.32,False,0,False,4,Re-triggered job after correcting input file; added validation check.
INC102048,2026-08-09 03:45,2026-08-10 04:31,Integration/API,Third-Party Timeout,Auth Service,P2 - High,Closed,App Dev Team,K. Suresh,Monitoring Alert,Third-Party Outage,8,35,24.78,True,0,False,5,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC100882,2026-08-09 08:25,2026-08-10 15:51,Access/Authentication,Login Failure,Core Banking App,P3 - Medium,Resolved,L1 Support,N. Fathima,Monitoring Alert,Capacity/Performance,24,38,31.44,True,0,False,4,Reset credentials / corrected access role; user confirmed successful login.
INC100744,2026-08-09 16:16,2026-08-09 22:10,Database,Connection Pool Exhausted,Core Banking App,P3 - Medium,Resolved,DBA Team,S. Priya,Monitoring Alert,Unknown,24,103,5.91,False,0,False,3,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100220,2026-08-09 16:33,2026-08-10 06:52,Security,Suspicious Login,Order Management System,P3 - Medium,Reopened,L3 Engineering,T. Divya,Customer,Infra Failure,24,80,14.32,False,1,False,1,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100540,2026-08-09 17:49,2026-08-09 23:05,Network,DNS Issue,Reporting Dashboard,P3 - Medium,Resolved,L2 Support,K. Suresh,Batch Job Monitor,Data Issue,24,92,5.27,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101324,2026-08-09 18:42,2026-08-10 01:45,Database,Data Corruption,Inventory System,P1 - Critical,Closed,L3 Engineering,A. Rangan,End User,User Error,4,3,7.06,True,0,False,1,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC101037,2026-08-09 19:38,2026-08-10 16:13,Database,Deadlock,Customer Support Portal,P3 - Medium,Closed,L3 Engineering,J. Antony,Customer,Capacity/Performance,24,89,20.59,False,0,False,4,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100306,2026-08-10 06:04,2026-08-10 19:16,Network,Firewall Block,Inventory System,P4 - Low,Closed,L2 Support,N. Fathima,Monitoring Alert,Capacity/Performance,72,215,13.21,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC102107,2026-08-10 11:10,2026-08-10 13:54,Security,Vulnerability Alert,HR Portal,P1 - Critical,Closed,L3 Engineering,M. Kumar,Support Team (Proactive),User Error,4,20,2.74,False,0,True,3,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC102010,2026-08-10 11:31,2026-08-10 18:22,Performance,Report Load Timeout,Reporting Dashboard,P3 - Medium,Reopened,L3 Engineering,K. Suresh,Support Team (Proactive),Configuration Error,24,85,6.85,False,1,False,3,Tuned query/index or scaled resources; response time back within threshold.
INC100824,2026-08-10 12:15,2026-08-12 17:49,Integration/API,API Failure,Core Banking App,P4 - Low,Resolved,L3 Engineering,J. Antony,Customer,Data Issue,72,28,53.57,False,0,False,3,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101252,2026-08-10 21:16,2026-08-11 05:51,Hardware,Device Offline,Order Management System,P3 - Medium,Resolved,L1 Support,A. Rangan,Batch Job Monitor,Third-Party Outage,24,69,8.59,False,0,False,2,Replaced/reset device; confirmed functioning with end user.
INC102046,2026-08-10 21:23,2026-08-12 07:44,Server/Infra,Memory Leak,Order Management System,P3 - Medium,Resolved,Network Team,P. Arjun,Batch Job Monitor,Capacity/Performance,24,61,34.36,True,0,False,4,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100062,2026-08-10 22:34,2026-08-17 02:19,Performance,Report Load Timeout,Payment Gateway,P4 - Low,Resolved,DBA Team,B. Meena,Customer,User Error,72,159,147.76,True,0,False,5,Tuned query/index or scaled resources; response time back within threshold.
INC100129,2026-08-11 09:55,2026-08-12 07:40,Database,Deadlock,Billing Engine,P4 - Low,Closed,DBA Team,N. Fathima,Monitoring Alert,Third-Party Outage,72,128,21.75,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC101688,2026-08-11 10:09,2026-08-11 17:43,Access/Authentication,Login Failure,Reporting Dashboard,P2 - High,Resolved,L2 Support,T. Divya,Batch Job Monitor,Code Defect,8,14,7.58,False,0,False,5,Reset credentials / corrected access role; user confirmed successful login.
INC101282,2026-08-11 12:50,2026-08-11 16:26,Performance,Slow Response Time,Billing Engine,P1 - Critical,Resolved,DBA Team,R. Iyer,End User,Capacity/Performance,4,14,3.6,False,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC101927,2026-08-11 20:13,2026-08-14 21:19,Server/Infra,Memory Leak,Customer Support Portal,P3 - Medium,Resolved,Network Team,A. Rangan,Batch Job Monitor,Code Defect,24,51,73.11,True,0,True,3,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC101575,2026-08-11 20:14,2026-08-12 05:38,Hardware,Device Offline,Reporting Dashboard,P3 - Medium,Resolved,L1 Support,J. Antony,Customer,Capacity/Performance,24,42,9.41,False,0,False,5,Replaced/reset device; confirmed functioning with end user.
INC100852,2026-08-11 21:56,2026-08-12 15:02,Hardware,Peripheral Not Detected,Inventory System,P3 - Medium,Resolved,L1 Support,N. Fathima,Support Team (Proactive),Data Issue,24,100,17.11,False,0,False,5,Replaced/reset device; confirmed functioning with end user.
INC101912,2026-08-12 09:51,2026-08-13 04:46,Network,Latency,Auth Service,P3 - Medium,Resolved,L2 Support,K. Suresh,Monitoring Alert,Code Defect,24,76,18.93,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101777,2026-08-12 13:16,2026-08-13 01:20,Batch Job Failure,Job Timeout,Billing Engine,P3 - Medium,Resolved,L3 Engineering,K. Suresh,Monitoring Alert,User Error,24,47,12.07,False,0,True,3,Re-triggered job after correcting input file; added validation check.
INC101351,2026-08-12 15:30,2026-08-13 11:16,Batch Job Failure,Job Failed - Data Error,Auth Service,P3 - Medium,Resolved,App Dev Team,T. Divya,Support Team (Proactive),Code Defect,24,73,19.78,False,0,False,4,Re-triggered job after correcting input file; added validation check.
INC100564,2026-08-12 15:57,2026-08-13 11:54,Hardware,Printer Issue,CRM Portal,P3 - Medium,Resolved,L1 Support,B. Meena,Customer,Unknown,24,2,19.96,False,0,False,3,Replaced/reset device; confirmed functioning with end user.
INC101450,2026-08-12 16:40,2026-08-12 23:17,Hardware,Device Offline,Inventory System,P1 - Critical,Resolved,L1 Support,K. Suresh,Batch Job Monitor,Data Issue,4,12,6.63,True,0,False,3,Replaced/reset device; confirmed functioning with end user.
INC101791,2026-08-12 18:34,2026-08-12 22:33,Hardware,Device Offline,CRM Portal,P2 - High,Resolved,L1 Support,L. Chitra,Monitoring Alert,Code Defect,8,27,3.99,False,0,False,5,Replaced/reset device; confirmed functioning with end user.
INC100046,2026-08-12 18:37,2026-08-13 09:27,Application Issue,Feature Not Working,CRM Portal,P3 - Medium,Resolved,App Dev Team,J. Antony,Customer,User Error,24,72,14.84,False,0,True,4,Identified faulty code path; deployed hotfix / config change and validated with user.
INC101607,2026-08-13 13:06,2026-08-14 07:41,Access/Authentication,Password Reset,Payment Gateway,P3 - Medium,Resolved,L2 Support,R. Iyer,Support Team (Proactive),Infra Failure,24,24,18.59,False,0,False,4,Reset credentials / corrected access role; user confirmed successful login.
INC102175,2026-08-13 15:26,2026-08-16 05:04,Hardware,Peripheral Not Detected,Billing Engine,P4 - Low,Resolved,L1 Support,V. Prasad,Monitoring Alert,Capacity/Performance,72,179,61.64,False,0,True,5,Replaced/reset device; confirmed functioning with end user.
INC100523,2026-08-13 20:09,2026-08-14 00:07,Hardware,Workstation Failure,HR Portal,P2 - High,Resolved,L1 Support,L. Chitra,Batch Job Monitor,Infra Failure,8,19,3.98,False,0,True,4,Replaced/reset device; confirmed functioning with end user.
INC100516,2026-08-14 01:06,2026-08-14 06:18,Batch Job Failure,Duplicate Run,Core Banking App,P2 - High,Resolved,App Dev Team,J. Antony,Batch Job Monitor,Capacity/Performance,8,39,5.21,False,0,False,2,Re-triggered job after correcting input file; added validation check.
INC102165,2026-08-14 10:19,2026-08-14 22:01,Hardware,Peripheral Not Detected,Core Banking App,P3 - Medium,Resolved,L1 Support,A. Rangan,Monitoring Alert,Capacity/Performance,24,59,11.71,False,0,True,4,Replaced/reset device; confirmed functioning with end user.
INC101673,2026-08-14 11:14,2026-08-14 17:00,Performance,API Latency,CRM Portal,P2 - High,Resolved,L3 Engineering,R. Iyer,Customer,User Error,8,37,5.77,False,0,False,2,Tuned query/index or scaled resources; response time back within threshold.
INC100611,2026-08-14 15:25,2026-08-16 17:34,Database,Connection Pool Exhausted,Billing Engine,P4 - Low,Resolved,L3 Engineering,M. Kumar,Support Team (Proactive),Capacity/Performance,72,152,50.16,False,0,False,3,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100243,2026-08-14 16:29,2026-08-16 10:18,Integration/API,Third-Party Timeout,Inventory System,P4 - Low,Resolved,App Dev Team,M. Kumar,Support Team (Proactive),Configuration Error,72,257,41.82,False,0,True,5,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101918,2026-08-14 16:39,2026-08-17 02:22,Performance,API Latency,Billing Engine,P4 - Low,Resolved,DBA Team,T. Divya,End User,Data Issue,72,304,57.73,False,0,True,5,Tuned query/index or scaled resources; response time back within threshold.
INC100526,2026-08-14 17:35,2026-08-14 23:55,Security,Unauthorized Access Attempt,CRM Portal,P3 - Medium,Resolved,L3 Engineering,A. Rangan,Support Team (Proactive),Infra Failure,24,49,6.34,False,0,False,4,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC101331,2026-08-14 19:57,2026-08-15 14:46,Server/Infra,Disk Space Full,Payment Gateway,P3 - Medium,Closed,Network Team,V. Prasad,End User,Third-Party Outage,24,55,18.82,False,0,True,5,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100107,2026-08-15 11:06,2026-08-16 17:04,Performance,API Latency,Reporting Dashboard,P4 - Low,Resolved,DBA Team,M. Kumar,Monitoring Alert,Capacity/Performance,72,158,29.98,False,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC101070,2026-08-15 12:42,2026-08-15 23:32,Server/Infra,Server Down,Reporting Dashboard,P3 - Medium,Closed,L3 Engineering,A. Rangan,End User,Capacity/Performance,24,33,10.84,False,0,False,3,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC101596,2026-08-15 13:31,2026-08-15 22:16,Performance,Page Load Delay,Billing Engine,P3 - Medium,Resolved,DBA Team,R. Iyer,Batch Job Monitor,Data Issue,24,79,8.76,False,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC100416,2026-08-15 14:37,2026-08-15 17:32,Database,Connection Pool Exhausted,Payment Gateway,P2 - High,Resolved,L3 Engineering,L. Chitra,Customer,Unknown,8,27,2.92,False,0,True,4,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100930,2026-08-15 14:39,2026-08-17 14:16,Batch Job Failure,Job Failed - Data Error,Payment Gateway,P4 - Low,Resolved,L3 Engineering,B. Meena,End User,Configuration Error,72,47,47.62,False,0,False,3,Re-triggered job after correcting input file; added validation check.
INC101573,2026-08-15 17:27,2026-08-15 20:37,Network,Latency,Core Banking App,P2 - High,Closed,L2 Support,S. Priya,Monitoring Alert,Configuration Error,8,15,3.17,False,0,False,3,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC100512,2026-08-15 18:18,2026-08-16 02:02,Network,VPN Failure,HR Portal,P3 - Medium,Resolved,Network Team,R. Iyer,Support Team (Proactive),Unknown,24,62,7.74,False,0,True,5,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC102051,2026-08-15 19:51,2026-08-16 03:27,Network,Firewall Block,Customer Support Portal,P3 - Medium,Closed,Network Team,M. Kumar,Monitoring Alert,User Error,24,71,7.61,False,0,False,5,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC100207,2026-08-15 20:05,2026-08-16 06:40,Server/Infra,Server Down,HR Portal,P2 - High,Resolved,Network Team,T. Divya,Batch Job Monitor,User Error,8,15,10.59,True,0,False,3,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100341,2026-08-16 03:58,2026-08-17 17:19,Hardware,Peripheral Not Detected,Auth Service,P4 - Low,Resolved,L1 Support,T. Divya,Batch Job Monitor,User Error,72,197,37.36,False,0,False,3,Replaced/reset device; confirmed functioning with end user.
INC101897,2026-08-16 07:14,2026-08-21 07:45,Server/Infra,Server Down,Inventory System,P4 - Low,Resolved,L3 Engineering,B. Meena,Customer,Unknown,72,195,120.52,True,0,False,2,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100684,2026-08-16 12:21,2026-08-17 00:04,Hardware,Peripheral Not Detected,Order Management System,P2 - High,Resolved,L1 Support,K. Suresh,Customer,User Error,8,20,11.72,True,0,True,2,Replaced/reset device; confirmed functioning with end user.
INC100770,2026-08-16 17:10,2026-08-17 00:24,Database,Data Corruption,CRM Portal,P2 - High,Resolved,L3 Engineering,N. Fathima,Support Team (Proactive),Capacity/Performance,8,16,7.24,False,0,False,2,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100769,2026-08-16 19:23,2026-08-17 13:06,Security,Certificate Expiry,CRM Portal,P4 - Low,Reopened,Network Team,N. Fathima,End User,Code Defect,72,318,17.73,False,1,True,5,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC101850,2026-08-16 19:34,2026-08-17 08:31,Hardware,Workstation Failure,Reporting Dashboard,P3 - Medium,Resolved,L1 Support,P. Arjun,End User,Infra Failure,24,57,12.95,False,0,False,5,Replaced/reset device; confirmed functioning with end user.
INC102087,2026-08-17 09:08,2026-08-17 22:44,Performance,API Latency,Inventory System,P4 - Low,Closed,DBA Team,K. Suresh,Customer,Unknown,72,53,13.6,False,0,False,1,Tuned query/index or scaled resources; response time back within threshold.
INC101281,2026-08-17 09:30,2026-08-17 14:49,Performance,Report Load Timeout,Order Management System,P3 - Medium,Closed,DBA Team,A. Rangan,End User,Third-Party Outage,24,62,5.33,False,0,False,5,Tuned query/index or scaled resources; response time back within threshold.
INC101107,2026-08-17 11:11,2026-08-17 14:18,Batch Job Failure,Duplicate Run,CRM Portal,P1 - Critical,Resolved,L3 Engineering,K. Suresh,Batch Job Monitor,Code Defect,4,14,3.13,False,0,True,5,Re-triggered job after correcting input file; added validation check.
